product_type,sku,price,availability,number_of_products_sold,revenue_generated,customer_demographics,stock_levels,lead_times,order_quantities,shipping_times,shipping_carriers,shipping_costs,supplier_name,location,latitude,longitude,lead_time,production_volumes,manufacturing_lead_time,manufacturing_costs,inspection_results,defect_rates,transportation_modes,routes,costs,net_profit,date
cosmetics,SKU104,31.1104000452972,78,28,783.982081141491,Male,98,13,72,4,Carrier A,2.44939941482229,Supplier 3,Chicago,41.8781,-87.6298,6,978,4,93.4113914949111,Pass,1.95527638517215,Sea,Route A,205.763331098714,484.8073585478659,2018-04-14
skincare,SKU105,38.7099292244045,9,960,8351.90187304404,Female,86,21,37,10,Carrier B,3.57101389815756,Supplier 4,Miami,25.7617,-80.1918,26,630,20,52.9847139365803,Fail,3.8179163664684,Road,Route A,756.829448,7542.08771110746,2018-04-15
skincare,SKU106,44.15243837,47,957,1125.5411682272,Female,3,27,68,10,Carrier A,5.83983786791017,Supplier 3,New York,40.7128,-74.006,26,941,29,30.9235376559567,Pending,2.57200579933842,Air,Route A,103.171497769108,991.4461328021353,2018-04-16
haircare,SKU107,57.2135241532978,76,315,6914.069552,Unknown,86,12,95,4,Carrier C,12.2897043600913,Supplier 1,New York,40.7128,-74.006,15,158,13,63.9734245917543,Pass,0.917109261848652,Rail,Route C,518.069963267126,6332.02616414112,2018-04-17
cosmetics,SKU108,36.69313626,42,465,15356.0775230521,Non-binary,97,13,30,9,Carrier B,3.43257974721752,Supplier 2,Los Angeles,34.0522,-118.2437,30,812,17,82.0680956643865,Pending,4.05022489467253,Sea,Route A,999.828076100791,14274.18135128692,2018-04-18
skincare,SKU109,11.5277190892354,51,212,6503.45367447279,Male,18,7,51,3,Carrier C,2.53529910089917,Supplier 1,Chicago,41.8781,-87.6298,10,214,9,32.9737832196324,Pending,2.36097599170278,Rail,Route A,866.017480000243,5604.462411252915,2018-04-19
haircare,SKU110,45.3082041590643,56,796,7264.28266290202,Unknown,65,23,90,10,Carrier A,8.223146091,Supplier 4,Miami,25.7617,-80.1918,28,302,25,82.6839787057311,Fail,4.3319433,Rail,Route C,628.499543066093,6553.099141130196,2018-04-20
haircare,SKU111,12.8486780286305,51,721,4082.27697267673,Non-binary,59,18,78,10,Carrier B,8.8217574957237,Supplier 2,Houston,29.7604,-95.3698,7,905,13,23.8839251766951,Pass,0.834399215,Sea,Route A,724.5407296,3333.852317900035,2018-04-21
skincare,SKU112,53.89247072,70,668,1971.66203299751,Unknown,65,14,91,1,Carrier C,2.26337844734384,Supplier 2,Chicago,41.8781,-87.6298,27,642,16,10.4969330561791,Pass,3.98484205239477,Air,Route A,643.274911821089,1317.890188120242,2018-04-22
skincare,SKU113,90.3955782805923,20,442,1626.81280973439,Non-binary,14,11,26,5,Carrier A,4.98278270890222,Supplier 1,Houston,29.7604,-95.3698,7,293,20,40.3097695305264,Pass,3.5149659211155,Rail,Route B,829.761352172826,756.7416880310375,2018-04-23
skincare,SKU114,79.33606783,88,542,6300.424203,Non-binary,84,28,77,7,Carrier C,4.67869653079955,Supplier 2,Los Angeles,34.0522,-118.2437,21,571,10,54.1876559495526,Pending,2.5326397626988,Rail,Route A,897.386341291326,5348.850205759121,2018-04-24
skincare,SKU115,26.6450296665954,27,902,5685.898183607,Male,3,30,16,10,Carrier B,3.60710253245561,Supplier 2,New York,40.7128,-74.006,25,205,10,73.4572352705791,Pass,1.53040754876166,Road,Route C,901.221483256147,4711.219465080274,2018-04-25
haircare,SKU116,97.7191307118852,38,340,7679.80908209019,Non-binary,68,17,98,9,Carrier B,5.41893378080915,Supplier 3,New York,40.7128,-74.006,11,978,20,80.3003731843859,Pass,2.30261018398538,Road,Route B,263.7662766,7335.742432305804,2018-04-26
skincare,SKU117,68.39828781,72,426,5587.61959003543,Female,26,24,49,6,Carrier B,1.51951916153615,Supplier 2,Houston,29.7604,-95.3698,2,917,28,69.7167290020267,Fail,3.18241768569021,Air,Route C,435.269259026794,5082.633602006609,2018-04-27
skincare,SKU119,29.2642810450958,54,325,4582.78460412607,Female,6,26,52,3,Carrier C,14.8388200304737,Supplier 2,Houston,29.7604,-95.3698,2,513,23,69.9173850087491,Fail,2.77933933839364,Rail,Route A,840.8598221,3672.007397017321,2018-04-28
haircare,SKU120,29.767763492392,24,501,1238.022123379,Unknown,5,2,82,10,Carrier A,9.87665474456948,Supplier 3,Los Angeles,34.0522,-118.2437,14,714,20,34.4373865822989,Pending,1.38367647386875,Air,Route B,665.922460810762,537.6622759859391,2018-04-29
haircare,SKU121,11.5791590971566,47,591,4020.01481526991,Unknown,32,19,92,10,Carrier C,6.055070307613,Supplier 5,Chicago,41.8781,-87.6298,18,774,1,44.41251907,Fail,0.213699573,Sea,Route A,742.730698935694,3232.871597264216,2018-04-30
cosmetics,SKU122,34.9173940688584,71,951,29885.7975835359,Non-binary,57,16,60,5,Carrier A,10.3507442160394,Supplier 5,Houston,29.7604,-95.3698,16,609,11,79.0068296740737,Pending,0.87727528,Road,Route B,257.048706637467,29549.74204722436,2018-05-01
haircare,SKU123,50.4342529847127,83,167,8862.00018604379,Non-binary,48,22,82,10,Carrier B,9.00122289433006,Supplier 4,Miami,25.7617,-80.1918,25,600,13,15.9013594318575,Fail,4.58402612400577,Rail,Route B,435.3992265,8410.699600111931,2018-05-02
haircare,SKU124,90.1023867503287,86,815,3964.40260330795,Female,16,10,32,6,Carrier C,12.8546110282228,Supplier 4,Miami,25.7617,-80.1918,28,926,25,36.579281506107,Pending,4.04456348004915,Rail,Route B,581.1726534,3346.650668401843,2018-05-03
skincare,SKU125,35.6104728272396,63,545,6290.15864559734,Female,41,22,41,4,Carrier C,9.706243853748,Supplier 2,Miami,25.7617,-80.1918,9,220,18,46.5777050281887,Pass,2.40769776571725,Sea,Route C,985.337565417537,5258.243375151615,2018-05-04
cosmetics,SKU126,34.9595306828441,57,169,5317.34461686059,Female,93,8,40,3,Carrier C,9.87706896469748,Supplier 2,Miami,25.7617,-80.1918,7,851,5,79.4426085487088,Pending,3.49477507738192,Air,Route A,819.29403121207,4418.607977099811,2018-05-05
haircare,SKU127,50.0619304410903,55,853,4971.46903075061,Unknown,71,21,26,5,Carrier A,4.1032986358219,Supplier 5,Houston,29.7604,-95.3698,4,706,4,53.78338966,Pass,1.54112450701555,Rail,Route B,273.3577928,4644.32784829061,2018-05-06
haircare,SKU128,15.8258802978601,60,702,1161.62077375135,Female,39,5,67,7,Carrier B,6.8187813395263,Supplier 5,Chicago,41.8781,-87.6298,16,307,24,74.6318690338594,Pending,3.34552944903643,Rail,Route B,417.165886399904,669.8230183175866,2018-05-07
haircare,SKU129,51.1714727828662,99,570,1670.59415636776,Male,45,7,95,6,Carrier C,5.821824844,Supplier 1,Houston,29.7604,-95.3698,14,760,6,52.60840079,Pending,2.90536030823909,Road,Route C,295.208463546969,1322.777292030791,2018-05-08
haircare,SKU130,92.4282322158437,62,299,5593.53449213835,Male,70,26,44,2,Carrier A,1.15995262365251,Supplier 5,Miami,25.7617,-80.1918,11,449,15,91.37169854,Pending,2.19469553464197,Air,Route B,237.033180205354,5265.129613392996,2018-05-09
haircare,SKU132,63.5674740550329,93,928,7238.88588,Female,67,16,73,5,Carrier B,7.8048697405213,Supplier 4,Miami,25.7617,-80.1918,28,292,2,57.283453555854,Pending,3.73208097540279,Sea,Route A,969.132736803483,6212.469689640663,2018-05-10
haircare,SKU133,19.8806515125117,22,289,1638.24572294712,Female,0,30,62,5,Carrier C,9.39788086494113,Supplier 1,Chicago,41.8781,-87.6298,11,753,4,10.2889350641824,Fail,1.80298516576287,Sea,Route C,915.970209415583,711.9865784673545,2018-05-11
skincare,SKU134,9.154884459,75,943,2704.24788212676,Non-binary,78,5,60,6,Carrier B,14.0839652539463,Supplier 1,Chicago,41.8781,-87.6298,27,883,14,37.943016080157,Pass,4.0213226676277,Air,Route C,534.91983932341,2131.385026723193,2018-05-12
haircare,SKU135,15.5267564070816,84,391,7941.908289,Male,94,16,46,3,Carrier A,4.34759263103742,Supplier 2,Miami,25.7617,-80.1918,29,922,4,87.9915679582593,Pending,3.69051107084835,Road,Route B,593.690170585598,7260.226550456143,2018-05-13
cosmetics,SKU136,24.9331804166517,29,142,3186.46045724809,Unknown,88,15,99,1,Carrier A,3.13400587551981,Supplier 2,Miami,25.7617,-80.1918,20,492,28,88.2739512454279,Pending,3.95841982754082,Sea,Route B,854.76047492099,2243.426031081672,2018-05-14
haircare,SKU137,14.0261114042689,41,191,6559.25127569731,Female,96,9,15,4,Carrier B,13.1722396459854,Supplier 1,Houston,29.7604,-95.3698,17,596,29,32.7867699999215,Pending,3.20477991520497,Air,Route C,683.95452363483,5842.509982062558,2018-05-15
haircare,SKU138,40.7193245444245,42,914,6799.80852666834,Non-binary,51,22,43,4,Carrier B,14.1858649172382,Supplier 1,Houston,29.7604,-95.3698,28,491,18,58.9183266197999,Pass,1.89685307919749,Sea,Route B,759.3921252,5981.49807484854,2018-05-16
skincare,SKU139,57.2587343435248,98,850,1255.03705345046,Unknown,5,22,65,10,Carrier A,7.83135948013518,Supplier 2,New York,40.7128,-74.006,30,812,26,17.0857088597865,Pass,1.74289257802134,Rail,Route B,812.027682479314,425.9236621113596,2018-05-17
cosmetics,SKU140,31.5450131406281,65,435,12349.8726445559,Unknown,68,12,34,2,Carrier B,2.61303185750072,Supplier 4,Miami,25.7617,-80.1918,25,773,20,77.0526334918988,Fail,3.85403737352778,Rail,Route C,534.725881607662,11738.09412945634,2018-05-18
haircare,SKU141,20.5499611392036,31,558,8094.47687353746,Male,4,8,22,8,Carrier B,7.79543618987759,Supplier 4,Miami,25.7617,-80.1918,25,208,16,37.3299218417969,Fail,4.31867478382482,Air,Route B,977.313602019223,7079.83334967644,2018-05-19
skincare,SKU142,31.0101742138401,30,866,3331.31629693012,Female,99,13,72,6,Carrier C,2.53220657944576,Supplier 4,Miami,25.7617,-80.1918,30,569,9,44.4792600886948,Pending,4.174782253,Sea,Route A,665.528474245996,2621.30856259543,2018-05-20
haircare,SKU143,93.1901656206148,18,420,7378.09047968956,Unknown,16,5,75,3,Carrier A,13.3645981018092,Supplier 4,Miami,25.7617,-80.1918,30,449,8,81.222850390343,Fail,3.56391291226795,Air,Route B,670.136726506733,6626.730902792484,2018-05-21
haircare,SKU144,69.2183161807037,17,804,2933.69145782498,Non-binary,52,14,14,1,Carrier A,10.91410146,Supplier 2,Miami,25.7617,-80.1918,12,874,11,69.5767616752706,Pass,3.15185994682774,Air,Route C,226.940622772281,2637.174073377428,2018-05-22
cosmetics,SKU145,37.4772663651282,38,430,14503.7020833046,Non-binary,51,16,84,3,Carrier B,4.37591824794005,Supplier 3,Los Angeles,34.0522,-118.2437,1,821,14,84.0956001856186,Fail,2.495319575,Air,Route A,988.963490922031,13430.64299219695,2018-05-23
cosmetics,SKU146,37.5775296331545,14,420,14204.3062013324,Unknown,13,11,20,8,Carrier B,13.413669706435,Supplier 5,Miami,25.7617,-80.1918,2,248,17,79.2766454978897,Fail,2.59663246012326,Rail,Route B,163.697981326049,13961.33157450846,2018-05-24
cosmetics,SKU147,27.6941529301092,87,30,747.742129112949,Non-binary,28,20,97,4,Carrier B,9.930624207,Supplier 5,Houston,29.7604,-95.3698,18,355,13,86.4171268645957,Fail,3.69003073100673,Air,Route A,987.072715764305,-325.7477135159518,2018-05-25
skincare,SKU148,68.7882188149911,89,375,4039.73197061362,Unknown,7,12,87,3,Carrier A,14.3456867140921,Supplier 5,Miami,25.7617,-80.1918,7,488,8,77.1205370676569,Fail,3.13335026835709,Rail,Route C,919.5090267051,3043.102406840863,2018-05-26
skincare,SKU150,88.5305226997946,56,60,5576.85002347937,Unknown,0,24,94,4,Carrier A,1.04594504930005,Supplier 2,Miami,25.7617,-80.1918,13,542,11,37.0827299799284,Pass,0.371129657118688,Sea,Route B,706.238824830644,4833.528468668797,2018-05-27
cosmetics,SKU151,26.4978820417476,22,257,6128.96011625623,Unknown,28,12,78,2,Carrier C,2.68299892638564,Supplier 3,Houston,29.7604,-95.3698,4,948,9,91.1364500048852,Pending,4.20117033682645,Air,Route B,647.9722803,5389.851385951345,2018-05-28
haircare,SKU152,56.68157502,67,638,3436.0714536876,Unknown,35,26,11,4,Carrier B,8.656912631,Supplier 2,Chicago,41.8781,-87.6298,10,285,8,26.8788061,Pass,4.42447037375928,Sea,Route C,996.958015761872,2412.234631825728,2018-05-29
haircare,SKU153,65.4267225543333,56,110,1262.53601716667,Non-binary,50,9,49,9,Carrier A,14.381940242542,Supplier 3,Houston,29.7604,-95.3698,28,443,14,11.0945308605673,Pending,0.822482664586593,Rail,Route A,976.597737589466,274.8437487166368,2018-05-30
haircare,SKU154,26.0010202881042,19,134,6445.91460013435,Unknown,36,1,46,4,Carrier C,14.9192708971357,Supplier 2,New York,40.7128,-74.006,9,776,15,25.657054190993,Fail,1.54738533459766,Air,Route A,830.649775271374,5589.607770671983,2018-05-31
haircare,SKU155,97.9477414860566,57,853,4561.70346862618,Male,92,3,58,1,Carrier A,8.94371109424927,Supplier 1,Houston,29.7604,-95.3698,18,207,26,82.7419894373338,Pending,1.41171190965866,Rail,Route C,178.17532839771,4300.786150791137,2018-06-01
skincare,SKU156,76.0782310680047,44,930,3688.04941648794,Unknown,5,22,84,1,Carrier C,3.43322084523322,Supplier 3,New York,40.7128,-74.006,9,694,1,59.13284063,Pending,4.68724280370077,Air,Route C,434.949951298822,3193.966624559118,2018-06-02
cosmetics,SKU157,33.0793501280223,98,380,11313.1377437836,Female,52,20,45,1,Carrier C,3.28270028012188,Supplier 5,Miami,25.7617,-80.1918,22,912,24,75.8484891963522,Fail,1.02388690965344,Air,Route C,879.3350289,10357.95422568725,2018-06-03
cosmetics,SKU158,35.5698870425344,35,747,23913.6350586958,Female,95,13,84,5,Carrier A,11.6940086135979,Supplier 3,New York,40.7128,-74.006,10,179,12,83.26620038,Pass,0.83269616049916,Road,Route C,732.268292569104,23098.1005657467,2018-06-04
haircare,SKU159,10.1165296648124,1,971,8719.88993535198,Male,51,23,82,6,Carrier B,9.28712750188816,Supplier 4,Miami,25.7617,-80.1918,28,352,5,76.5850712812112,Pending,3.81491825055923,Sea,Route B,209.803783185349,8433.501080885419,2018-06-05
haircare,SKU160,35.4056840894934,52,312,5454.84515241214,Unknown,87,6,79,6,Carrier A,8.68283458505868,Supplier 3,New York,40.7128,-74.006,23,124,25,41.8985004718776,Pass,3.64934588046883,Road,Route B,413.423687161322,4999.52296477894,2018-06-06
skincare,SKU161,76.5527969117732,85,95,2178.38126914099,Female,82,10,43,6,Carrier B,7.52070892620722,Supplier 4,Miami,25.7617,-80.1918,27,382,14,51.94673574,Fail,3.94510472971879,Air,Route C,117.482953759741,2008.951579641249,2018-06-07
haircare,SKU162,30.5864733386923,93,397,7265.99292509145,Unknown,11,10,67,9,Carrier C,11.1518847721435,Supplier 4,Miami,25.7617,-80.1918,25,662,25,15.7791895003104,Fail,4.588039315,Road,Route C,903.52294078835,6346.69079480279,2018-06-08
cosmetics,SKU163,20.7093774343359,70,538,10027.4805537054,Female,51,16,46,1,Carrier C,13.0127585060888,Supplier 1,Miami,25.7617,-80.1918,24,986,22,89.613452289398,Pending,0.680399521831783,Rail,Route A,772.3047571,9165.562344316002,2018-06-09
cosmetics,SKU164,21.8686411037441,37,806,15863.5122566559,Non-binary,0,27,69,10,Carrier A,5.2414131367389,Supplier 3,New York,40.7128,-74.006,13,719,16,81.8450860564039,Pass,2.92860998704169,Air,Route B,492.274774572621,15289.39239602687,2018-06-10
cosmetics,SKU165,35.5746399289202,65,114,3649.95805670721,Non-binary,6,1,21,6,Carrier A,4.09284874046246,Supplier 1,Los Angeles,34.0522,-118.2437,16,337,19,75.8341210519496,Pass,1.04967479164488,Air,Route A,784.349292267906,2789.774643387354,2018-06-11
cosmetics,SKU166,28.7359850545386,51,565,14612.2484002329,Male,16,16,41,8,Carrier B,10.3827883284091,Supplier 5,New York,40.7128,-74.006,13,415,28,86.8276062765546,Fail,0.320757236826174,Air,Route A,940.079974340249,13585.3408196161,2018-06-12
haircare,SKU167,13.7277343324542,1,645,2133.4657694275,Male,97,4,90,8,Carrier B,13.8062539367693,Supplier 3,New York,40.7128,-74.006,25,939,16,66.9168359868288,Pending,4.43115689191238,Road,Route B,351.902523385781,1714.64641005489,2018-06-13
haircare,SKU168,96.6873255020646,91,589,9127.87756344378,Unknown,42,6,13,3,Carrier A,5.8742041620172,Supplier 2,New York,40.7128,-74.006,12,562,7,61.5218814059032,Pass,4.354206382,Sea,Route C,357.235157,8709.120525037877,2018-06-14
cosmetics,SKU169,33.3529632280428,21,344,10326.077415402,Male,70,19,42,5,Carrier B,4.81427506848381,Supplier 2,Houston,29.7604,-95.3698,15,797,3,77.4032904230881,Pass,4.87955080129636,Sea,Route B,534.386333309677,9714.287791669234,2018-06-15
cosmetics,SKU170,36.4072700800101,53,569,18644.1630079731,Unknown,16,2,52,10,Carrier B,4.16560482329867,Supplier 2,New York,40.7128,-74.006,29,691,23,82.39839405,Pending,2.37002377453066,Sea,Route A,736.209664712694,17825.55494921041,2018-06-16
haircare,SKU171,37.5264454231869,16,983,7699.31383873591,Non-binary,58,18,18,4,Carrier A,4.56287270775283,Supplier 4,Miami,25.7617,-80.1918,29,939,8,65.8866353168241,Fail,4.59564042879709,Road,Route B,993.7336918,6639.693511619086,2018-06-17
haircare,SKU172,44.2745626830498,61,360,6575.005664,Non-binary,2,10,60,1,Carrier A,2.8890668014444,Supplier 2,New York,40.7128,-74.006,8,707,21,89.1619726630894,Fail,3.84891872785201,Rail,Route C,246.638309863259,6239.205381473652,2018-06-18
skincare,SKU173,77.027576052271,54,896,8227.6807810397,Female,28,28,29,9,Carrier C,9.35489518651694,Supplier 5,Chicago,41.8781,-87.6298,6,481,21,79.2596414434507,Fail,0.902474660419563,Road,Route B,407.922008418808,7740.499131177442,2018-06-19
skincare,SKU174,75.6252596772778,40,172,4886.2459070732,Unknown,21,28,48,5,Carrier C,4.931564961,Supplier 3,Miami,25.7617,-80.1918,24,564,14,98.3454069025073,Pass,1.2164603840814,Sea,Route C,427.095979885841,4360.804520284852,2018-06-20
haircare,SKU175,63.1343480070464,26,561,8072.276358,Non-binary,37,4,32,2,Carrier A,9.60922106321066,Supplier 3,Houston,29.7604,-95.3698,8,249,20,22.5167804218642,Pass,1.2784131310369,Road,Route C,753.2415755,7296.518002078136,2018-06-21
cosmetics,SKU176,35.1360517356682,80,456,14419.8356323182,Non-binary,53,29,50,2,Carrier C,2.16245289317595,Supplier 4,Miami,25.7617,-80.1918,25,451,3,94.8106637673395,Pending,4.5469814197925,Rail,Route A,897.938016354167,13427.08695219669,2018-06-22
cosmetics,SKU177,36.1943566070004,92,909,29610.60314,Unknown,92,1,53,7,Carrier B,2.6163950896503,Supplier 4,Miami,25.7617,-80.1918,28,541,28,82.96039938,Pending,4.72769219761314,Air,Route A,265.4156246,29262.22711602,2018-06-23
haircare,SKU178,13.9069074613278,65,109,5377.34890742632,Female,49,15,44,4,Carrier A,8.50598698915722,Supplier 4,Miami,25.7617,-80.1918,28,494,24,31.2293532109425,Pending,4.8108195813856,Air,Route C,742.285321590186,4603.834232625191,2018-06-24
skincare,SKU179,59.8314144123172,100,154,5163.57344740356,Female,68,10,32,1,Carrier C,8.16143322266419,Supplier 5,Los Angeles,34.0522,-118.2437,17,464,11,13.109480315352,Fail,0.464229390619533,Sea,Route C,918.65981418363,4231.804152904578,2018-06-25
skincare,SKU180,88.3281519435833,74,150,8065.64675407161,Female,29,18,67,5,Carrier A,4.80113897433044,Supplier 3,Houston,29.7604,-95.3698,10,105,22,46.2059448547551,Pass,4.21407426792255,Sea,Route A,209.166102100614,7810.274707116241,2018-06-26
skincare,SKU181,46.2110486642033,64,720,8394.199226,Unknown,22,16,57,2,Carrier C,12.5798319226875,Supplier 1,Houston,29.7604,-95.3698,2,633,14,35.8880260738584,Fail,4.0113716152238,Rail,Route C,671.553982056979,7686.757217869163,2018-06-27
cosmetics,SKU182,30.2776006773823,43,878,23925.3600552675,Non-binary,84,13,96,7,Carrier A,3.61866030814569,Supplier 4,Miami,25.7617,-80.1918,26,319,22,91.85713893,Pending,3.60666234736951,Road,Route B,282.145657780715,23551.35725855679,2018-06-28
skincare,SKU183,58.0140208891518,17,876,2618.18032145567,Unknown,7,25,67,9,Carrier B,6.0492557385646,Supplier 2,New York,40.7128,-74.006,27,970,2,95.7855535321823,Pending,0.98050326198308,Rail,Route C,497.02682688509,2025.367941038397,2018-06-29
cosmetics,SKU184,23.1554484089119,59,171,3563.62351013154,Unknown,46,15,66,1,Carrier C,8.777163885,Supplier 1,Houston,29.7604,-95.3698,19,111,4,92.19612469,Pass,2.40141769444635,Rail,Route C,214.127863530881,3257.299521910659,2018-06-30
skincare,SKU186,88.737824069127,7,650,7776.87573735266,Non-binary,19,20,48,6,Carrier B,6.85971365233487,Supplier 4,Miami,25.7617,-80.1918,29,484,27,21.27873321,Pending,4.239585955,Road,Route A,461.237841918972,7294.359162223687,2018-07-01
cosmetics,SKU187,39.2657697881022,44,727,25691.5931723552,Non-binary,22,4,37,8,Carrier C,6.58041337617266,Supplier 2,Miami,25.7617,-80.1918,20,803,26,86.9100995972114,Pending,0.847118700987052,Air,Route A,610.5274245,24994.15564825799,2018-07-02
haircare,SKU188,23.4256173904386,53,52,1295.42948937316,Male,67,1,73,7,Carrier C,9.11352399244512,Supplier 4,Miami,25.7617,-80.1918,26,557,5,74.3363267074066,Fail,3.7234389267583,Air,Route B,571.188091970046,649.9050706957075,2018-07-03
